Hour,price
6140,0.065
6141,0.065
6142,0.065
6143,0.065
6144,0.065
6145,0.065
6146,0.065
6147,0.065
6148,0.065
6149,0.065
6150,0.065
6151,0.065
6152,0.094
6153,0.094
6154,0.094
6155,0.094
6156,0.132
6157,0.132
6158,0.132
6159,0.132
6160,0.132
6161,0.132
6162,0.094
6163,0.094
6164,0.065
6165,0.065
6166,0.065
6167,0.065
6168,0.065
6169,0.065
6170,0.065
6171,0.065
6172,0.065
6173,0.065
6174,0.065
6175,0.065
6176,0.094
6177,0.094
6178,0.094
6179,0.094
6180,0.132
6181,0.132
6182,0.132
6183,0.132
6184,0.132
6185,0.132
6186,0.094
6187,0.094
6188,0.065
6189,0.065
6190,0.065
6191,0.065
6192,0.065
6193,0.065
6194,0.065
6195,0.065
6196,0.065
6197,0.065
6198,0.065
6199,0.065
6200,0.094
6201,0.094
6202,0.094
6203,0.094
6204,0.132
6205,0.132
6206,0.132
6207,0.132
6208,0.132
6209,0.132
6210,0.094
6211,0.094
6212,0.065
6213,0.065
6214,0.065
6215,0.065
6216,0.065
6217,0.065
6218,0.065
6219,0.065
6220,0.065
6221,0.065
6222,0.065
6223,0.065
6224,0.094
6225,0.094
6226,0.094
6227,0.094
6228,0.132
6229,0.132
6230,0.132
6231,0.132
6232,0.132
6233,0.132
6234,0.094
6235,0.094
6236,0.065
6237,0.065
6238,0.065
6239,0.065
6240,0.065
6241,0.065
6242,0.065
6243,0.065
6244,0.065
6245,0.065
6246,0.065
6247,0.065
6248,0.065
6249,0.065
6250,0.065
6251,0.065
6252,0.065
6253,0.065
6254,0.065
6255,0.065
6256,0.065
6257,0.065
6258,0.065
6259,0.065
6260,0.065
6261,0.065
6262,0.065
6263,0.065
6264,0.065
6265,0.065
6266,0.065
6267,0.065
6268,0.065
6269,0.065
6270,0.065
6271,0.065
6272,0.065
6273,0.065
6274,0.065
6275,0.065
6276,0.065
6277,0.065
6278,0.065
6279,0.065
6280,0.065
6281,0.065
6282,0.065
6283,0.065
6284,0.065
6285,0.065
6286,0.065
6287,0.065
6288,0.065
6289,0.065
6290,0.065
6291,0.065
6292,0.065
6293,0.065
6294,0.065
6295,0.065
6296,0.094
6297,0.094
6298,0.094
6299,0.094
6300,0.132
6301,0.132
6302,0.132
6303,0.132
6304,0.132
6305,0.132
6306,0.094
6307,0.094
6308,0.065
6309,0.065
6310,0.065
6311,0.065
6312,0.065
6313,0.065
6314,0.065
6315,0.065
6316,0.065
6317,0.065
6318,0.065
6319,0.065
6320,0.094
6321,0.094
6322,0.094
6323,0.094
6324,0.132
6325,0.132
6326,0.132
6327,0.132
6328,0.132
6329,0.132
6330,0.094
6331,0.094
6332,0.065
6333,0.065
6334,0.065
6335,0.065
6336,0.065
6337,0.065
6338,0.065
6339,0.065
6340,0.065
6341,0.065
6342,0.065
6343,0.065
6344,0.094
6345,0.094
6346,0.094
6347,0.094
6348,0.132
6349,0.132
6350,0.132
6351,0.132
6352,0.132
6353,0.132
6354,0.094
6355,0.094
6356,0.065
6357,0.065
6358,0.065
6359,0.065
6360,0.065
6361,0.065
6362,0.065
6363,0.065
6364,0.065
6365,0.065
6366,0.065
6367,0.065
6368,0.094
6369,0.094
6370,0.094
6371,0.094
6372,0.132
6373,0.132
6374,0.132
6375,0.132
6376,0.132
6377,0.132
6378,0.094
6379,0.094
6380,0.065
6381,0.065
6382,0.065
6383,0.065
6384,0.065
6385,0.065
6386,0.065
6387,0.065
6388,0.065
6389,0.065
6390,0.065
6391,0.065
6392,0.094
6393,0.094
6394,0.094
6395,0.094
6396,0.132
6397,0.132
6398,0.132
6399,0.132
6400,0.132
6401,0.132
6402,0.094
6403,0.094
6404,0.065
6405,0.065
6406,0.065
6407,0.065
6408,0.065
6409,0.065
6410,0.065
6411,0.065
6412,0.065
6413,0.065
6414,0.065
6415,0.065
6416,0.065
6417,0.065
6418,0.065
6419,0.065
6420,0.065
6421,0.065
6422,0.065
6423,0.065
6424,0.065
6425,0.065
6426,0.065
6427,0.065
6428,0.065
6429,0.065
6430,0.065
6431,0.065
6432,0.065
6433,0.065
6434,0.065
6435,0.065
6436,0.065
6437,0.065
6438,0.065
6439,0.065
6440,0.065
6441,0.065
6442,0.065
6443,0.065
6444,0.065
6445,0.065
6446,0.065
6447,0.065
6448,0.065
6449,0.065
6450,0.065
6451,0.065
6452,0.065
6453,0.065
6454,0.065
6455,0.065
6456,0.065
6457,0.065
6458,0.065
6459,0.065
6460,0.065
6461,0.065
6462,0.065
6463,0.065
6464,0.094
6465,0.094
6466,0.094
6467,0.094
6468,0.132
6469,0.132
6470,0.132
6471,0.132
6472,0.132
6473,0.132
6474,0.094
6475,0.094
6476,0.065
6477,0.065
6478,0.065
6479,0.065
6480,0.065
6481,0.065
6482,0.065
6483,0.065
6484,0.065
6485,0.065
6486,0.065
6487,0.065
6488,0.094
6489,0.094
6490,0.094
6491,0.094
6492,0.132
6493,0.132
6494,0.132
6495,0.132
6496,0.132
6497,0.132
6498,0.094
6499,0.094
6500,0.065
6501,0.065
6502,0.065
6503,0.065
6504,0.065
6505,0.065
6506,0.065
6507,0.065
6508,0.065
6509,0.065
6510,0.065
6511,0.065
6512,0.094
6513,0.094
6514,0.094
6515,0.094
6516,0.132
6517,0.132
6518,0.132
6519,0.132
6520,0.132
6521,0.132
6522,0.094
6523,0.094
6524,0.065
6525,0.065
6526,0.065
6527,0.065
6528,0.065
6529,0.065
6530,0.065
6531,0.065
6532,0.065
6533,0.065
6534,0.065
6535,0.065
6536,0.094
6537,0.094
6538,0.094
6539,0.094
6540,0.132
6541,0.132
6542,0.132
6543,0.132
6544,0.132
6545,0.132
6546,0.094
6547,0.094
6548,0.065
6549,0.065
6550,0.065
6551,0.065
6552,0.065
6553,0.065
6554,0.065
6555,0.065
6556,0.065
6557,0.065
6558,0.065
6559,0.065
6560,0.094
6561,0.094
6562,0.094
6563,0.094
6564,0.132
6565,0.132
6566,0.132
6567,0.132
6568,0.132
6569,0.132
6570,0.094
6571,0.094
6572,0.065
6573,0.065
6574,0.065
6575,0.065
6576,0.065
6577,0.065
6578,0.065
6579,0.065
6580,0.065
6581,0.065
6582,0.065
6583,0.065
6584,0.065
6585,0.065
6586,0.065
6587,0.065
6588,0.065
6589,0.065
6590,0.065
6591,0.065
6592,0.065
6593,0.065
6594,0.065
6595,0.065
6596,0.065
6597,0.065
6598,0.065
6599,0.065
6600,0.065
6601,0.065
6602,0.065
6603,0.065
6604,0.065
6605,0.065
6606,0.065
6607,0.065
6608,0.065
6609,0.065
6610,0.065
6611,0.065
6612,0.065
6613,0.065
6614,0.065
6615,0.065
6616,0.065
6617,0.065
6618,0.065
6619,0.065
6620,0.065
6621,0.065
6622,0.065
6623,0.065
6624,0.065
6625,0.065
6626,0.065
6627,0.065
6628,0.065
6629,0.065
6630,0.065
6631,0.065
6632,0.094
6633,0.094
6634,0.094
6635,0.094
6636,0.132
6637,0.132
6638,0.132
6639,0.132
6640,0.132
6641,0.132
6642,0.094
6643,0.094
6644,0.065
6645,0.065
6646,0.065
6647,0.065
6648,0.065
6649,0.065
6650,0.065
6651,0.065
6652,0.065
6653,0.065
6654,0.065
6655,0.065
6656,0.094
6657,0.094
6658,0.094
6659,0.094
6660,0.132
6661,0.132
6662,0.132
6663,0.132
6664,0.132
6665,0.132
6666,0.094
6667,0.094
6668,0.065
6669,0.065
6670,0.065
6671,0.065
6672,0.065
6673,0.065
6674,0.065
6675,0.065
6676,0.065
6677,0.065
6678,0.065
6679,0.065
6680,0.094
6681,0.094
6682,0.094
6683,0.094
6684,0.132
6685,0.132
6686,0.132
6687,0.132
6688,0.132
6689,0.132
6690,0.094
6691,0.094
6692,0.065
6693,0.065
6694,0.065
6695,0.065
6696,0.065
6697,0.065
6698,0.065
6699,0.065
6700,0.065
6701,0.065
6702,0.065
6703,0.065
6704,0.094
6705,0.094
6706,0.094
6707,0.094
6708,0.132
6709,0.132
6710,0.132
6711,0.132
6712,0.132
6713,0.132
6714,0.094
6715,0.094
6716,0.065
6717,0.065
6718,0.065
6719,0.065
6720,0.065
6721,0.065
6722,0.065
6723,0.065
6724,0.065
6725,0.065
6726,0.065
6727,0.065
6728,0.094
6729,0.094
6730,0.094
6731,0.094
6732,0.132
6733,0.132
6734,0.132
6735,0.132
6736,0.132
6737,0.132
6738,0.094
6739,0.094
6740,0.065
6741,0.065
6742,0.065
6743,0.065
6744,0.065
6745,0.065
6746,0.065
6747,0.065
6748,0.065
6749,0.065
6750,0.065
6751,0.065
6752,0.065
6753,0.065
6754,0.065
6755,0.065
6756,0.065
6757,0.065
6758,0.065
6759,0.065
6760,0.065
6761,0.065
6762,0.065
6763,0.065
6764,0.065
6765,0.065
6766,0.065
6767,0.065
6768,0.065
6769,0.065
6770,0.065
6771,0.065
6772,0.065
6773,0.065
6774,0.065
6775,0.065
6776,0.065
6777,0.065
6778,0.065
6779,0.065
6780,0.065
6781,0.065
6782,0.065
6783,0.065
6784,0.065
6785,0.065
6786,0.065
6787,0.065
6788,0.065
6789,0.065
6790,0.065
6791,0.065
6792,0.065
6793,0.065
6794,0.065
6795,0.065
6796,0.065
6797,0.065
6798,0.065
6799,0.065
6800,0.094
6801,0.094
6802,0.094
6803,0.094
6804,0.132
6805,0.132
6806,0.132
6807,0.132
6808,0.132
6809,0.132
6810,0.094
6811,0.094
6812,0.065
6813,0.065
6814,0.065
6815,0.065
6816,0.065
6817,0.065
6818,0.065
6819,0.065
6820,0.065
6821,0.065
6822,0.065
6823,0.065
6824,0.094
6825,0.094
6826,0.094
6827,0.094
6828,0.132
6829,0.132
6830,0.132
6831,0.132
6832,0.132
6833,0.132
6834,0.094
6835,0.094
6836,0.065
6837,0.065
6838,0.065
6839,0.065
6840,0.065
6841,0.065
6842,0.065
6843,0.065
6844,0.065
6845,0.065
6846,0.065
6847,0.065
6848,0.094
6849,0.094
6850,0.094
6851,0.094
6852,0.132
6853,0.132
6854,0.132
6855,0.132
6856,0.132
6857,0.132
6858,0.094
6859,0.094
6860,0.065
6861,0.065
6862,0.065
6863,0.065
6864,0.065
6865,0.065
6866,0.065
6867,0.065
6868,0.065
6869,0.065
6870,0.065
6871,0.065
6872,0.094
6873,0.094
6874,0.094
6875,0.094
6876,0.132
6877,0.132
6878,0.132
6879,0.132
6880,0.132
6881,0.132
6882,0.094
6883,0.094
6884,0.065
6885,0.065
6886,0.065
6887,0.065
6888,0.065
6889,0.065
6890,0.065
6891,0.065
6892,0.065
6893,0.065
6894,0.065
6895,0.065
6896,0.094
6897,0.094
6898,0.094
6899,0.094
6900,0.132
6901,0.132
6902,0.132
6903,0.132
6904,0.132
6905,0.132
6906,0.094
6907,0.094
6908,0.065
6909,0.065
6910,0.065
6911,0.065
6912,0.065
6913,0.065
6914,0.065
6915,0.065
6916,0.065
6917,0.065
6918,0.065
6919,0.065
6920,0.065
6921,0.065
6922,0.065
6923,0.065
6924,0.065
6925,0.065
6926,0.065
6927,0.065
6928,0.065
6929,0.065
6930,0.065
6931,0.065
6932,0.065
6933,0.065
6934,0.065
6935,0.065
6936,0.065
6937,0.065
6938,0.065
6939,0.065
6940,0.065
6941,0.065
6942,0.065
6943,0.065
6944,0.065
6945,0.065
6946,0.065
6947,0.065
6948,0.065
6949,0.065
6950,0.065
6951,0.065
6952,0.065
6953,0.065
6954,0.065
6955,0.065
6956,0.065
6957,0.065
6958,0.065
6959,0.065
6960,0.065
6961,0.065
6962,0.065
6963,0.065
6964,0.065
6965,0.065
6966,0.065
6967,0.065
6968,0.094
6969,0.094
6970,0.094
6971,0.094
6972,0.132
6973,0.132
6974,0.132
6975,0.132
6976,0.132
6977,0.132
6978,0.094
6979,0.094
6980,0.065
6981,0.065
6982,0.065
6983,0.065
6984,0.065
6985,0.065
6986,0.065
6987,0.065
6988,0.065
6989,0.065
6990,0.065
6991,0.065
6992,0.094
6993,0.094
6994,0.094
6995,0.094
6996,0.132
6997,0.132
6998,0.132
6999,0.132
7000,0.132
7001,0.132
7002,0.094
7003,0.094
7004,0.065
7005,0.065
7006,0.065
7007,0.065
7008,0.065
7009,0.065
7010,0.065
7011,0.065
7012,0.065
7013,0.065
7014,0.065
7015,0.065
7016,0.094
7017,0.094
7018,0.094
7019,0.094
7020,0.132
7021,0.132
7022,0.132
7023,0.132
7024,0.132
7025,0.132
7026,0.094
7027,0.094
7028,0.065
7029,0.065
7030,0.065
7031,0.065
7032,0.065
7033,0.065
7034,0.065
7035,0.065
7036,0.065
7037,0.065
7038,0.065
7039,0.065
7040,0.094
7041,0.094
7042,0.094
7043,0.094
7044,0.132
7045,0.132
7046,0.132
7047,0.132
7048,0.132
7049,0.132
7050,0.094
7051,0.094
7052,0.065
7053,0.065
7054,0.065
7055,0.065
7056,0.065
7057,0.065
7058,0.065
7059,0.065
7060,0.065
7061,0.065
7062,0.065
7063,0.065
7064,0.094
7065,0.094
7066,0.094
7067,0.094
7068,0.132
7069,0.132
7070,0.132
7071,0.132
7072,0.132
7073,0.132
7074,0.094
7075,0.094
7076,0.065
7077,0.065
7078,0.065
7079,0.065
7080,0.065
7081,0.065
7082,0.065
7083,0.065
7084,0.065
7085,0.065
7086,0.065
7087,0.065
7088,0.065
7089,0.065
7090,0.065
7091,0.065
7092,0.065
7093,0.065
7094,0.065
7095,0.065
7096,0.065
7097,0.065
7098,0.065
7099,0.065
7100,0.065
7101,0.065
7102,0.065
7103,0.065
7104,0.065
7105,0.065
7106,0.065
7107,0.065
7108,0.065
7109,0.065
7110,0.065
7111,0.065
7112,0.065
7113,0.065
7114,0.065
7115,0.065
7116,0.065
7117,0.065
7118,0.065
7119,0.065
7120,0.065
7121,0.065
7122,0.065
7123,0.065
7124,0.065
7125,0.065
7126,0.065
7127,0.065
7128,0.065
7129,0.065
7130,0.065
7131,0.065
7132,0.065
7133,0.065
7134,0.065
7135,0.065
7136,0.094
7137,0.094
7138,0.094
7139,0.094
7140,0.132
7141,0.132
7142,0.132
7143,0.132
7144,0.132
7145,0.132
7146,0.094
7147,0.094
7148,0.065
7149,0.065
7150,0.065
7151,0.065
7152,0.065
7153,0.065
7154,0.065
7155,0.065
7156,0.065
7157,0.065
7158,0.065
7159,0.065
7160,0.094
7161,0.094
7162,0.094
7163,0.094
7164,0.132
7165,0.132
7166,0.132
7167,0.132
7168,0.132
7169,0.132
7170,0.094
7171,0.094
7172,0.065
7173,0.065
7174,0.065
7175,0.065
7176,0.065
7177,0.065
7178,0.065
7179,0.065
7180,0.065
7181,0.065
7182,0.065
7183,0.065
7184,0.094
7185,0.094
7186,0.094
7187,0.094
7188,0.132
7189,0.132
7190,0.132
7191,0.132
7192,0.132
7193,0.132
7194,0.094
7195,0.094
7196,0.065
7197,0.065
7198,0.065
7199,0.065
7200,0.065
7201,0.065
7202,0.065
7203,0.065
7204,0.065
7205,0.065
7206,0.065
7207,0.065
7208,0.094
7209,0.094
7210,0.094
7211,0.094
7212,0.132
7213,0.132
7214,0.132
7215,0.132
7216,0.132
7217,0.132
7218,0.094
7219,0.094
7220,0.065
7221,0.065
7222,0.065
7223,0.065
7224,0.065
7225,0.065
7226,0.065
7227,0.065
7228,0.065
7229,0.065
7230,0.065
7231,0.065
7232,0.094
7233,0.094
7234,0.094
7235,0.094
7236,0.132
7237,0.132
7238,0.132
7239,0.132
7240,0.132
7241,0.132
7242,0.094
7243,0.094
7244,0.065
7245,0.065
7246,0.065
7247,0.065
7248,0.065
7249,0.065
7250,0.065
7251,0.065
7252,0.065
7253,0.065
7254,0.065
7255,0.065
7256,0.065
7257,0.065
7258,0.065
7259,0.065
7260,0.065
7261,0.065
7262,0.065
7263,0.065
7264,0.065
7265,0.065
7266,0.065
7267,0.065
7268,0.065
7269,0.065
7270,0.065
7271,0.065
7272,0.065
7273,0.065
7274,0.065
7275,0.065
7276,0.065
7277,0.065
7278,0.065
7279,0.065
7280,0.065
7281,0.065
7282,0.065
7283,0.065
7284,0.065
7285,0.065
7286,0.065
7287,0.065
7288,0.065
7289,0.065
7290,0.065
7291,0.065
7292,0.065
7293,0.065
7294,0.065
7295,0.065
7296,0.065
7297,0.065
7298,0.065
7299,0.065
7300,0.065
7301,0.065
7302,0.065
7303,0.065
7304,0.094
7305,0.094
7306,0.094
7307,0.094
7308,0.132
7309,0.132
7310,0.132
7311,0.132
7312,0.132
7313,0.132
7314,0.094
7315,0.094
7316,0.065
7317,0.065
7318,0.065
7319,0.065
7320,0.065
7321,0.065
7322,0.065
7323,0.065
7324,0.065
7325,0.065
7326,0.065
7327,0.065
7328,0.132
7329,0.132
7330,0.132
7331,0.132
7332,0.094
7333,0.094
7334,0.094
7335,0.094
7336,0.094
7337,0.094
7338,0.132
7339,0.132
7340,0.065
7341,0.065
7342,0.065
7343,0.065
7344,0.065
7345,0.065
7346,0.065
7347,0.065
7348,0.065
7349,0.065
7350,0.065
7351,0.065
7352,0.132
7353,0.132
7354,0.132
7355,0.132
7356,0.094
7357,0.094
7358,0.094
7359,0.094
7360,0.094
7361,0.094
7362,0.132
7363,0.132
7364,0.065
7365,0.065
7366,0.065
7367,0.065
7368,0.065
7369,0.065
7370,0.065
7371,0.065
7372,0.065
7373,0.065
7374,0.065
7375,0.065
7376,0.132
7377,0.132
7378,0.132
7379,0.132
7380,0.094
7381,0.094
7382,0.094
7383,0.094
7384,0.094
7385,0.094
7386,0.132
7387,0.132
7388,0.065
7389,0.065
7390,0.065
7391,0.065
7392,0.065
7393,0.065
7394,0.065
7395,0.065
7396,0.065
7397,0.065
7398,0.065
7399,0.065
7400,0.132
7401,0.132
7402,0.132
7403,0.132
7404,0.094
7405,0.094
7406,0.094
7407,0.094
7408,0.094
7409,0.094
7410,0.132
7411,0.132
7412,0.065
7413,0.065
7414,0.065
7415,0.065
7416,0.065
7417,0.065
7418,0.065
7419,0.065
7420,0.065
7421,0.065
7422,0.065
7423,0.065
7424,0.065
7425,0.065
7426,0.065
7427,0.065
7428,0.065
7429,0.065
7430,0.065
7431,0.065
7432,0.065
7433,0.065
7434,0.065
7435,0.065
7436,0.065
7437,0.065
7438,0.065
7439,0.065
7440,0.065
7441,0.065
7442,0.065
7443,0.065
7444,0.065
7445,0.065
7446,0.065
7447,0.065
7448,0.065
7449,0.065
7450,0.065
7451,0.065
7452,0.065
7453,0.065
7454,0.065
7455,0.065
7456,0.065
7457,0.065
7458,0.065
7459,0.065
7460,0.065
7461,0.065
7462,0.065
7463,0.065
7464,0.065
7465,0.065
7466,0.065
7467,0.065
7468,0.065
7469,0.065
7470,0.065
7471,0.065
7472,0.132
7473,0.132
7474,0.132
7475,0.132
7476,0.094
7477,0.094
7478,0.094
7479,0.094
7480,0.094
7481,0.094
7482,0.132
7483,0.132
7484,0.065
7485,0.065
7486,0.065
7487,0.065
7488,0.065
7489,0.065
7490,0.065
7491,0.065
7492,0.065
7493,0.065
7494,0.065
7495,0.065
7496,0.132
7497,0.132
7498,0.132
7499,0.132
7500,0.094
7501,0.094
7502,0.094
7503,0.094
7504,0.094
7505,0.094
7506,0.132
7507,0.132
7508,0.065
7509,0.065
7510,0.065
7511,0.065
7512,0.065
7513,0.065
7514,0.065
7515,0.065
7516,0.065
7517,0.065
7518,0.065
7519,0.065
7520,0.132
7521,0.132
7522,0.132
7523,0.132
7524,0.094
7525,0.094
7526,0.094
7527,0.094
7528,0.094
7529,0.094
7530,0.132
7531,0.132
7532,0.065
7533,0.065
7534,0.065
7535,0.065
7536,0.065
7537,0.065
7538,0.065
7539,0.065
7540,0.065
7541,0.065
7542,0.065
7543,0.065
7544,0.132
7545,0.132
7546,0.132
7547,0.132
7548,0.094
7549,0.094
7550,0.094
7551,0.094
7552,0.094
7553,0.094
7554,0.132
7555,0.132
7556,0.065
7557,0.065
7558,0.065
7559,0.065
7560,0.065
7561,0.065
7562,0.065
7563,0.065
7564,0.065
7565,0.065
7566,0.065
7567,0.065
7568,0.132
7569,0.132
7570,0.132
7571,0.132
7572,0.094
7573,0.094
7574,0.094
7575,0.094
7576,0.094
7577,0.094
7578,0.132
7579,0.132
7580,0.065
7581,0.065
7582,0.065
7583,0.065
7584,0.065
7585,0.065
7586,0.065
7587,0.065
7588,0.065
7589,0.065
7590,0.065
7591,0.065
7592,0.065
7593,0.065
7594,0.065
7595,0.065
7596,0.065
7597,0.065
7598,0.065
7599,0.065
7600,0.065
7601,0.065
7602,0.065
7603,0.065
7604,0.065
7605,0.065
7606,0.065
7607,0.065
7608,0.065
7609,0.065
7610,0.065
7611,0.065
7612,0.065
7613,0.065
7614,0.065
7615,0.065
7616,0.065
7617,0.065
7618,0.065
7619,0.065
7620,0.065
7621,0.065
7622,0.065
7623,0.065
7624,0.065
7625,0.065
7626,0.065
7627,0.065
7628,0.065
7629,0.065
7630,0.065
7631,0.065
7632,0.065
7633,0.065
7634,0.065
7635,0.065
7636,0.065
7637,0.065
7638,0.065
7639,0.065
7640,0.132
7641,0.132
7642,0.132
7643,0.132
7644,0.094
7645,0.094
7646,0.094
7647,0.094
7648,0.094
7649,0.094
7650,0.132
7651,0.132
7652,0.065
7653,0.065
7654,0.065
7655,0.065
7656,0.065
7657,0.065
7658,0.065
7659,0.065
7660,0.065
7661,0.065
7662,0.065
7663,0.065
7664,0.132
7665,0.132
7666,0.132
7667,0.132
7668,0.094
7669,0.094
7670,0.094
7671,0.094
7672,0.094
7673,0.094
7674,0.132
7675,0.132
7676,0.065
7677,0.065
7678,0.065
7679,0.065
7680,0.065
7681,0.065
7682,0.065
7683,0.065
7684,0.065
7685,0.065
7686,0.065
7687,0.065
7688,0.132
7689,0.132
7690,0.132
7691,0.132
7692,0.094
7693,0.094
7694,0.094
7695,0.094
7696,0.094
7697,0.094
7698,0.132
7699,0.132
7700,0.065
7701,0.065
7702,0.065
7703,0.065
7704,0.065
7705,0.065
7706,0.065
7707,0.065
7708,0.065
7709,0.065
7710,0.065
7711,0.065
7712,0.132
7713,0.132
7714,0.132
7715,0.132
7716,0.094
7717,0.094
7718,0.094
7719,0.094
7720,0.094
7721,0.094
7722,0.132
7723,0.132
7724,0.065
7725,0.065
7726,0.065
7727,0.065
7728,0.065
7729,0.065
7730,0.065
7731,0.065
7732,0.065
7733,0.065
7734,0.065
7735,0.065
7736,0.132
7737,0.132
7738,0.132
7739,0.132
7740,0.094
7741,0.094
7742,0.094
7743,0.094
7744,0.094
7745,0.094
7746,0.132
7747,0.132
7748,0.065
7749,0.065
7750,0.065
7751,0.065
7752,0.065
7753,0.065
7754,0.065
7755,0.065
7756,0.065
7757,0.065
7758,0.065
7759,0.065
7760,0.065
7761,0.065
7762,0.065
7763,0.065
7764,0.065
7765,0.065
7766,0.065
7767,0.065
7768,0.065
7769,0.065
7770,0.065
7771,0.065
7772,0.065
7773,0.065
7774,0.065
7775,0.065
7776,0.065
7777,0.065
7778,0.065
7779,0.065
7780,0.065
7781,0.065
7782,0.065
7783,0.065
7784,0.065
7785,0.065
7786,0.065
7787,0.065
7788,0.065
7789,0.065
7790,0.065
7791,0.065
7792,0.065
7793,0.065
7794,0.065
7795,0.065
7796,0.065
7797,0.065
7798,0.065
7799,0.065
7800,0.065
7801,0.065
7802,0.065
7803,0.065
7804,0.065
7805,0.065
7806,0.065
7807,0.065
7808,0.132
7809,0.132
7810,0.132
7811,0.132
7812,0.094
7813,0.094
7814,0.094
7815,0.094
7816,0.094
7817,0.094
7818,0.132
7819,0.132
7820,0.065
7821,0.065
7822,0.065
7823,0.065
7824,0.065
7825,0.065
7826,0.065
7827,0.065
7828,0.065
7829,0.065
7830,0.065
7831,0.065
7832,0.132
7833,0.132
7834,0.132
7835,0.132
7836,0.094
7837,0.094
7838,0.094
7839,0.094
7840,0.094
7841,0.094
7842,0.132
7843,0.132
7844,0.065
7845,0.065
7846,0.065
7847,0.065
7848,0.065
7849,0.065
7850,0.065
7851,0.065
7852,0.065
7853,0.065
7854,0.065
7855,0.065
7856,0.132
7857,0.132
7858,0.132
7859,0.132
7860,0.094
7861,0.094
7862,0.094
7863,0.094
7864,0.094
7865,0.094
7866,0.132
7867,0.132
7868,0.065
7869,0.065
7870,0.065
7871,0.065
7872,0.065
7873,0.065
7874,0.065
7875,0.065
7876,0.065
7877,0.065
7878,0.065
7879,0.065
7880,0.132
7881,0.132
7882,0.132
7883,0.132
7884,0.094
7885,0.094
7886,0.094
7887,0.094
7888,0.094
7889,0.094
7890,0.132
7891,0.132
7892,0.065
7893,0.065
7894,0.065
7895,0.065
7896,0.065
7897,0.065
7898,0.065
7899,0.065
7900,0.065
7901,0.065
7902,0.065
7903,0.065
7904,0.132
7905,0.132
7906,0.132
7907,0.132
7908,0.094
7909,0.094
7910,0.094
7911,0.094
7912,0.094
7913,0.094
7914,0.132
7915,0.132
7916,0.065
7917,0.065
7918,0.065
7919,0.065
7920,0.065
7921,0.065
7922,0.065
7923,0.065
7924,0.065
7925,0.065
7926,0.065
7927,0.065
7928,0.065
7929,0.065
7930,0.065
7931,0.065
7932,0.065
7933,0.065
7934,0.065
7935,0.065
7936,0.065
7937,0.065
7938,0.065
7939,0.065
7940,0.065
7941,0.065
7942,0.065
7943,0.065
7944,0.065
7945,0.065
7946,0.065
7947,0.065
7948,0.065
7949,0.065
7950,0.065
7951,0.065
7952,0.065
7953,0.065
7954,0.065
7955,0.065
7956,0.065
7957,0.065
7958,0.065
7959,0.065
7960,0.065
7961,0.065
7962,0.065
7963,0.065
7964,0.065
7965,0.065
7966,0.065
7967,0.065
7968,0.065
7969,0.065
7970,0.065
7971,0.065
7972,0.065
7973,0.065
7974,0.065
7975,0.065
7976,0.132
7977,0.132
7978,0.132
7979,0.132
7980,0.094
7981,0.094
7982,0.094
7983,0.094
7984,0.094
7985,0.094
7986,0.132
7987,0.132
7988,0.065
7989,0.065
7990,0.065
7991,0.065
7992,0.065
7993,0.065
7994,0.065
7995,0.065
7996,0.065
7997,0.065
7998,0.065
7999,0.065
8000,0.132
8001,0.132
8002,0.132
8003,0.132
8004,0.094
8005,0.094
8006,0.094
8007,0.094
8008,0.094
8009,0.094
8010,0.132
8011,0.132
8012,0.065
8013,0.065
8014,0.065
8015,0.065
8016,0.065
8017,0.065
8018,0.065
8019,0.065
8020,0.065
8021,0.065
8022,0.065
8023,0.065
8024,0.132
8025,0.132
8026,0.132
8027,0.132
8028,0.094
8029,0.094
8030,0.094
8031,0.094
8032,0.094
8033,0.094
8034,0.132
8035,0.132
8036,0.065
8037,0.065
8038,0.065
8039,0.065
8040,0.065
8041,0.065
8042,0.065
8043,0.065
8044,0.065
8045,0.065
8046,0.065
8047,0.065
8048,0.132
8049,0.132
8050,0.132
8051,0.132
8052,0.094
8053,0.094
8054,0.094
8055,0.094
8056,0.094
8057,0.094
8058,0.132
8059,0.132
8060,0.065
8061,0.065
8062,0.065
8063,0.065
8064,0.065
8065,0.065
8066,0.065
8067,0.065
8068,0.065
8069,0.065
8070,0.065
8071,0.065
8072,0.132
8073,0.132
8074,0.132
8075,0.132
8076,0.094
8077,0.094
8078,0.094
8079,0.094
8080,0.094
8081,0.094
8082,0.132
8083,0.132
8084,0.065
8085,0.065
8086,0.065
8087,0.065
8088,0.065
8089,0.065
8090,0.065
8091,0.065
8092,0.065
8093,0.065
8094,0.065
8095,0.065
8096,0.065
8097,0.065
8098,0.065
8099,0.065
8100,0.065
8101,0.065
8102,0.065
8103,0.065
8104,0.065
8105,0.065
8106,0.065
8107,0.065
8108,0.065
8109,0.065
8110,0.065
8111,0.065
8112,0.065
8113,0.065
8114,0.065
8115,0.065
8116,0.065
8117,0.065
8118,0.065
8119,0.065
8120,0.065
8121,0.065
8122,0.065
8123,0.065
8124,0.065
8125,0.065
8126,0.065
8127,0.065
8128,0.065
8129,0.065
8130,0.065
8131,0.065
8132,0.065
8133,0.065
8134,0.065
8135,0.065
8136,0.065
8137,0.065
8138,0.065
